,ISO3,Year,"GDP per capita, PPP (constant 2021 international $)",Country ID,Country,"Life expectancy at birth, total (years)",Capital City,longitude,latitude,Region,Income Level,Lending Type
7163,LBY,1973,,LY,Libya,59.71,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7164,LBY,1974,,LY,Libya,60.709,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7165,LBY,1975,,LY,Libya,61.621,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7166,LBY,1976,,LY,Libya,62.448,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7167,LBY,1977,,LY,Libya,63.129,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7168,LBY,1978,,LY,Libya,63.796,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7169,LBY,1979,,LY,Libya,64.328,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7170,LBY,1980,,LY,Libya,64.797,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7171,LBY,1981,,LY,Libya,65.255,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7172,LBY,1982,,LY,Libya,65.768,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7173,LBY,1983,,LY,Libya,66.26,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7174,LBY,1984,,LY,Libya,66.748,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7175,LBY,1985,,LY,Libya,67.285,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7176,LBY,1986,,LY,Libya,67.806,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7177,LBY,1987,,LY,Libya,68.258,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7178,LBY,1988,,LY,Libya,68.608,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7179,LBY,1989,,LY,Libya,68.979,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7180,LBY,1990,18121.8156548641,LY,Libya,69.312,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7181,LBY,1991,20501.4784195724,LY,Libya,69.635,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7182,LBY,1992,19532.9958477092,LY,Libya,69.974,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7183,LBY,1993,18429.7887356058,LY,Libya,70.247,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7184,LBY,1994,18439.6583703432,LY,Libya,70.472,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7185,LBY,1995,17718.6027769266,LY,Libya,70.641,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7186,LBY,1996,17804.46417153,LY,Libya,70.736,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7187,LBY,1997,18446.8429620553,LY,Libya,70.72,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7188,LBY,1998,17528.3110622471,LY,Libya,70.657,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7189,LBY,1999,17397.9876528674,LY,Libya,70.601,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7190,LBY,2000,17742.3474896438,LY,Libya,70.542,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7191,LBY,2001,17111.4835611225,LY,Libya,70.653,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7192,LBY,2002,16625.0592103276,LY,Libya,70.788,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7193,LBY,2003,18417.8843446972,LY,Libya,70.996,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7194,LBY,2004,18846.2418698799,LY,Libya,71.21,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7195,LBY,2005,20644.0270766892,LY,Libya,71.439,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7196,LBY,2006,21539.6274538208,LY,Libya,71.632,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7197,LBY,2007,22416.1098051613,LY,Libya,71.788,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7198,LBY,2008,21909.429070862,LY,Libya,71.936,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7199,LBY,2009,20513.5632098849,LY,Libya,72.071,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7200,LBY,2010,21109.9679253729,LY,Libya,72.196,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7201,LBY,2011,10739.0931713183,LY,Libya,69.95,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7202,LBY,2012,20595.580038429,LY,Libya,72.188,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7203,LBY,2013,16553.1426523565,LY,Libya,72.339,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7204,LBY,2014,12495.792970176,LY,Libya,71.3,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7205,LBY,2015,12192.1386217463,LY,Libya,71.644,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7206,LBY,2016,11828.7113766913,LY,Libya,71.799,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7207,LBY,2017,15424.055430096,LY,Libya,72.721,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7208,LBY,2018,16380.8515494718,LY,Libya,73.151,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7209,LBY,2019,14333.4224412442,LY,Libya,72.941,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7210,LBY,2020,9976.03740275891,LY,Libya,72.388,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7211,LBY,2021,12641.5097714075,LY,Libya,72.062,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7212,LBY,2022,11456.0768149668,LY,Libya,74.462,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7213,LBY,2023,12478.1434623596,LY,Libya,69.339,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7214,LBY,2024,12275.9104976538,LY,Libya,,Tripoli,13.1072,32.8578,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD
7215,LCA,1960,,LC,St. Lucia,57.865,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7216,LCA,1961,,LC,St. Lucia,59.095,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7217,LCA,1962,,LC,St. Lucia,59.877,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7218,LCA,1963,,LC,St. Lucia,60.538,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7219,LCA,1964,,LC,St. Lucia,61.339,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7220,LCA,1965,,LC,St. Lucia,61.924,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7221,LCA,1966,,LC,St. Lucia,62.533,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7222,LCA,1967,,LC,St. Lucia,63.161,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7223,LCA,1968,,LC,St. Lucia,63.749,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7224,LCA,1969,,LC,St. Lucia,64.026,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7225,LCA,1970,,LC,St. Lucia,64.29,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7226,LCA,1971,,LC,St. Lucia,64.492,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7227,LCA,1972,,LC,St. Lucia,64.645,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7228,LCA,1973,,LC,St. Lucia,64.573,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7229,LCA,1974,,LC,St. Lucia,65.419,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7230,LCA,1975,,LC,St. Lucia,65.909,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7231,LCA,1976,,LC,St. Lucia,66.198,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7232,LCA,1977,,LC,St. Lucia,66.957,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7233,LCA,1978,,LC,St. Lucia,67.38,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7234,LCA,1979,,LC,St. Lucia,67.364,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7235,LCA,1980,,LC,St. Lucia,67.801,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7236,LCA,1981,,LC,St. Lucia,68.688,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7237,LCA,1982,,LC,St. Lucia,68.977,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7238,LCA,1983,,LC,St. Lucia,69.987,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7239,LCA,1984,,LC,St. Lucia,70.522,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7240,LCA,1985,,LC,St. Lucia,70.308,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7241,LCA,1986,,LC,St. Lucia,70.229,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7242,LCA,1987,,LC,St. Lucia,69.671,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7243,LCA,1988,,LC,St. Lucia,69.736,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7244,LCA,1989,,LC,St. Lucia,70.028,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7245,LCA,1990,17222.1486650676,LC,St. Lucia,70.008,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7246,LCA,1991,17080.7989746533,LC,St. Lucia,70.309,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7247,LCA,1992,18166.2078109226,LC,St. Lucia,70.734,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7248,LCA,1993,18004.0320073031,LC,St. Lucia,71.05,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7249,LCA,1994,18020.5127590631,LC,St. Lucia,71.076,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7250,LCA,1995,18048.780665013,LC,St. Lucia,71.172,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7251,LCA,1996,18301.1522745648,LC,St. Lucia,70.963,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7252,LCA,1997,17920.034113687,LC,St. Lucia,70.778,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7253,LCA,1998,18786.9976028018,LC,St. Lucia,70.68,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7254,LCA,1999,19039.4630213718,LC,St. Lucia,70.692,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7255,LCA,2000,18818.8855989431,LC,St. Lucia,70.779,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7256,LCA,2001,17993.6372662268,LC,St. Lucia,71.367,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7257,LCA,2002,17911.6297765068,LC,St. Lucia,71.707,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7258,LCA,2003,18522.5129630157,LC,St. Lucia,72.188,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7259,LCA,2004,19715.8297745985,LC,St. Lucia,72.453,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7260,LCA,2005,19491.2182260584,LC,St. Lucia,72.544,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7261,LCA,2006,20551.0599501307,LC,St. Lucia,72.794,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7262,LCA,2007,20759.3043872305,LC,St. Lucia,72.86,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7263,LCA,2008,21651.233776084,LC,St. Lucia,72.963,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7264,LCA,2009,20907.3343580129,LC,St. Lucia,72.946,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7265,LCA,2010,20849.0551242245,LC,St. Lucia,72.768,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7266,LCA,2011,21637.8686925992,LC,St. Lucia,72.962,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7267,LCA,2012,21515.89963362,LC,St. Lucia,72.86,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7268,LCA,2013,21029.2888872138,LC,St. Lucia,72.687,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7269,LCA,2014,21214.4773346334,LC,St. Lucia,72.676,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7270,LCA,2015,21142.9733304366,LC,St. Lucia,72.932,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7271,LCA,2016,21775.4737658629,LC,St. Lucia,72.552,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7272,LCA,2017,22422.5970388018,LC,St. Lucia,72.522,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7273,LCA,2018,22981.9179294013,LC,St. Lucia,72.655,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7274,LCA,2019,22738.2471068581,LC,St. Lucia,72.249,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7275,LCA,2020,17142.044063192,LC,St. Lucia,72.308,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7276,LCA,2021,19101.1652956675,LC,St. Lucia,69.119,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7277,LCA,2022,22962.2818144554,LC,St. Lucia,72.67,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7278,LCA,2023,23403.7440265988,LC,St. Lucia,72.697,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7279,LCA,2024,24252.4688588491,LC,St. Lucia,,Castries,-60.9832,14,Latin America & Caribbean ,Upper middle income,Blend
7280,LCN,1960,,ZJ,Latin America & Caribbean,55.0773141172091,,,,,,
7281,LCN,1961,,ZJ,Latin America & Caribbean,55.576697280404,,,,,,
7282,LCN,1962,,ZJ,Latin America & Caribbean,56.010257113079,,,,,,
7283,LCN,1963,,ZJ,Latin America & Caribbean,56.4143777814931,,,,,,
7284,LCN,1964,,ZJ,Latin America & Caribbean,56.8464187074668,,,,,,
7285,LCN,1965,,ZJ,Latin America & Caribbean,57.2897599484661,,,,,,
7286,LCN,1966,,ZJ,Latin America & Caribbean,57.808423676564,,,,,,
7287,LCN,1967,,ZJ,Latin America & Caribbean,58.2283993541018,,,,,,
7288,LCN,1968,,ZJ,Latin America & Caribbean,58.5512168030279,,,,,,
7289,LCN,1969,,ZJ,Latin America & Caribbean,58.8431982353016,,,,,,
7290,LCN,1970,,ZJ,Latin America & Caribbean,58.902379612124,,,,,,
7291,LCN,1971,,ZJ,Latin America & Caribbean,59.7342015343058,,,,,,
7292,LCN,1972,,ZJ,Latin America & Caribbean,60.1655753368672,,,,,,
7293,LCN,1973,,ZJ,Latin America & Caribbean,60.6250925963834,,,,,,
7294,LCN,1974,,ZJ,Latin America & Caribbean,61.0403324699986,,,,,,
7295,LCN,1975,,ZJ,Latin America & Caribbean,61.5967926063586,,,,,,
7296,LCN,1976,,ZJ,Latin America & Caribbean,61.9488690494927,,,,,,
7297,LCN,1977,,ZJ,Latin America & Caribbean,62.5390220637687,,,,,,
7298,LCN,1978,,ZJ,Latin America & Caribbean,62.9606635576043,,,,,,
7299,LCN,1979,,ZJ,Latin America & Caribbean,63.3018406741567,,,,,,
7300,LCN,1980,,ZJ,Latin America & Caribbean,63.6493402515839,,,,,,
7301,LCN,1981,,ZJ,Latin America & Caribbean,64.0618298897904,,,,,,
7302,LCN,1982,,ZJ,Latin America & Caribbean,64.3781886185532,,,,,,
7303,LCN,1983,,ZJ,Latin America & Caribbean,64.922323788958,,,,,,
7304,LCN,1984,,ZJ,Latin America & Caribbean,65.286613829554,,,,,,
7305,LCN,1985,,ZJ,Latin America & Caribbean,65.4772065166013,,,,,,
7306,LCN,1986,,ZJ,Latin America & Caribbean,66.1188432524215,,,,,,
7307,LCN,1987,,ZJ,Latin America & Caribbean,66.4669291599639,,,,,,
7308,LCN,1988,,ZJ,Latin America & Caribbean,66.8267411220726,,,,,,
7309,LCN,1989,,ZJ,Latin America & Caribbean,67.1715502333429,,,,,,
7310,LCN,1990,12450.189380006,ZJ,Latin America & Caribbean,67.5066051855487,,,,,,
7311,LCN,1991,12621.9950453539,ZJ,Latin America & Caribbean,67.8238040154633,,,,,,
7312,LCN,1992,12754.7493452134,ZJ,Latin America & Caribbean,68.0909397835243,,,,,,
7313,LCN,1993,13122.8412016372,ZJ,Latin America & Caribbean,68.4262943768375,,,,,,
7314,LCN,1994,13582.8863704893,ZJ,Latin America & Caribbean,68.8002934223806,,,,,,
7315,LCN,1995,13472.3052698415,ZJ,Latin America & Caribbean,69.1860038199173,,,,,,
7316,LCN,1996,13766.8555544209,ZJ,Latin America & Caribbean,69.5658524577749,,,,,,
7317,LCN,1997,14284.5718339932,ZJ,Latin America & Caribbean,69.9622221194511,,,,,,
7318,LCN,1998,14483.5995867763,ZJ,Latin America & Caribbean,70.1597429021998,,,,,,
7319,LCN,1999,14339.8703788289,ZJ,Latin America & Caribbean,70.5489161767663,,,,,,
7320,LCN,2000,14637.7343621251,ZJ,Latin America & Caribbean,70.8691414957334,,,,,,
7321,LCN,2001,14492.2332525937,ZJ,Latin America & Caribbean,71.1505464911298,,,,,,
7322,LCN,2002,14372.6109012659,ZJ,Latin America & Caribbean,71.5629004971875,,,,,,
7323,LCN,2003,14541.8024917951,ZJ,Latin America & Caribbean,71.878308455923,,,,,,
7324,LCN,2004,15133.2720024409,ZJ,Latin America & Caribbean,72.203823196463,,,,,,
7325,LCN,2005,15537.7634671947,ZJ,Latin America & Caribbean,72.5638143751286,,,,,,
7326,LCN,2006,16143.6489697746,ZJ,Latin America & Caribbean,72.8332266680253,,,,,,
7327,LCN,2007,16790.980020414,ZJ,Latin America & Caribbean,73.0593298775944,,,,,,
7328,LCN,2008,17212.007194661,ZJ,Latin America & Caribbean,73.2561404095911,,,,,,
7329,LCN,2009,16633.9258843686,ZJ,Latin America & Caribbean,73.4422623291815,,,,,,
7330,LCN,2010,17519.3262664885,ZJ,Latin America & Caribbean,73.4093227755616,,,,,,
7331,LCN,2011,18117.839692903,ZJ,Latin America & Caribbean,73.9248923022491,,,,,,
7332,LCN,2012,18400.0224408148,ZJ,Latin America & Caribbean,74.1643943654901,,,,,,
7333,LCN,2013,18731.1886941265,ZJ,Latin America & Caribbean,74.3809772735109,,,,,,
7334,LCN,2014,18814.9513462351,ZJ,Latin America & Caribbean,74.5608348669826,,,,,,
7335,LCN,2015,18723.6067322825,ZJ,Latin America & Caribbean,74.7432221893097,,,,,,
7336,LCN,2016,18509.858715588,ZJ,Latin America & Caribbean,74.6774848833781,,,,,,
7337,LCN,2017,18701.0525599035,ZJ,Latin America & Caribbean,74.8318087892113,,,,,,
7338,LCN,2018,18851.8707068875,ZJ,Latin America & Caribbean,75.052717198381,,,,,,
7339,LCN,2019,18841.0392635729,ZJ,Latin America & Caribbean,75.2042598654921,,,,,,
7340,LCN,2020,17478.3956707466,ZJ,Latin America & Caribbean,73.188934023043,,,,,,
7341,LCN,2021,18654.7651180854,ZJ,Latin America & Caribbean,71.8141668022872,,,,,,
7342,LCN,2022,19295.4512005947,ZJ,Latin America & Caribbean,74.647198943632,,,,,,
7343,LCN,2023,19602.5945198256,ZJ,Latin America & Caribbean,75.6435293327332,,,,,,
7344,LCN,2024,19905.3033936786,ZJ,Latin America & Caribbean,,,,,,,
7345,LIE,1960,,LI,Liechtenstein,70.8882195121951,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7346,LIE,1961,,LI,Liechtenstein,70.9554390243902,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7347,LIE,1962,,LI,Liechtenstein,70.8495853658537,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7348,LIE,1963,,LI,Liechtenstein,70.9008536585366,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7349,LIE,1964,,LI,Liechtenstein,71.0428048780488,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7350,LIE,1965,,LI,Liechtenstein,71.2156585365854,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7351,LIE,1966,,LI,Liechtenstein,71.6317804878049,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7352,LIE,1967,,LI,Liechtenstein,72.0426341463415,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7353,LIE,1968,,LI,Liechtenstein,72.3931219512195,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7354,LIE,1969,,LI,Liechtenstein,72.6079024390244,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7355,LIE,1970,,LI,Liechtenstein,72.8831951219512,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7356,LIE,1971,,LI,Liechtenstein,73.0916829268293,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7357,LIE,1972,,LI,Liechtenstein,73.4018048780488,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7358,LIE,1973,,LI,Liechtenstein,73.6489512195122,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7359,LIE,1974,,LI,Liechtenstein,73.9874390243903,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7360,LIE,1975,,LI,Liechtenstein,74.2641951219512,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7361,LIE,1976,,LI,Liechtenstein,74.4749512195122,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7362,LIE,1977,,LI,Liechtenstein,74.6583170731707,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7363,LIE,1978,,LI,Liechtenstein,74.5905609756098,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7364,LIE,1979,,LI,Liechtenstein,74.6135609756098,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7365,LIE,1980,,LI,Liechtenstein,74.6580975609756,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7366,LIE,1981,,LI,Liechtenstein,74.8312195121951,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7367,LIE,1982,,LI,Liechtenstein,74.9551707317073,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7368,LIE,1983,,LI,Liechtenstein,75.6130487804878,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7369,LIE,1984,,LI,Liechtenstein,76.0926341463415,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7370,LIE,1985,,LI,Liechtenstein,76.6388048780488,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7371,LIE,1986,,LI,Liechtenstein,77.1143170731708,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7372,LIE,1987,,LI,Liechtenstein,77.614756097561,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7373,LIE,1988,,LI,Liechtenstein,77.8447317073171,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7374,LIE,1989,,LI,Liechtenstein,78.1208536585366,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7375,LIE,1990,,LI,Liechtenstein,78.3315365853659,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7376,LIE,1991,,LI,Liechtenstein,78.4712926829268,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7377,LIE,1992,,LI,Liechtenstein,78.4636585365854,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7378,LIE,1993,,LI,Liechtenstein,78.2707073170732,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7379,LIE,1994,,LI,Liechtenstein,78.4219512195122,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7380,LIE,1995,,LI,Liechtenstein,77.390243902439,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7381,LIE,1996,,LI,Liechtenstein,76.8365853658537,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7382,LIE,1997,,LI,Liechtenstein,76.0463414634146,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7383,LIE,1998,,LI,Liechtenstein,77.7463414634146,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7384,LIE,1999,,LI,Liechtenstein,79.109756097561,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7385,LIE,2000,,LI,Liechtenstein,76.8268292682927,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7386,LIE,2001,,LI,Liechtenstein,79.2756097560976,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
7387,LIE,2002,,LI,Liechtenstein,79.6365853658537,Vaduz,9.52148,47.1411,Europe & Central Asia,High income,Not classified
